event_id,prog_id,event_name,event_date,location,gender,athlete_id,athlete_name,finish_position,swim_overall_position,bike_overall_position,gap_to_leader_sec,swim_pack_id,swim_pack_size,swim_pack_rank,swim_init_rank_at_bike,swim_to_bike_delta,t1_pack_id,t1_pack_size,t1_pack_rank,t1_init_rank_at_bike,t1_to_bike_delta,first_bike_pack_id,first_bike_pack_size,first_bike_pack_rank,first_bike_init_rank_at_bike,first_bike_to_bike_delta,bike_exit_pack_id,bike_exit_pack_size,bike_exit_pack_rank,first_bike_segment_sec,first_bike_segment_rank,first_bike_fastest_sec,first_bike_gap_to_fastest_sec
194192,674074,2025 World Triathlon Championship Series Yokohama,2025-05-17,Yokohama,Men,98547,Takumi Hojo,,,,0,,,,,,,,,,,,,,,,,,,,,,
194192,674074,2025 World Triathlon Championship Series Yokohama,2025-05-17,Yokohama,Men,103258,Liam Donnelly,,,,0,,,,,,,,,,,,,,,,,,,,,,
194192,674074,2025 World Triathlon Championship Series Yokohama,2025-05-17,Yokohama,Men,103530,Aram Michell Peñaflor Moysen,35.0,35.0,34.0,164,11.0,2.0,1.0,2.0,1.0,,,,,,,,,,,2.0,16.0,11.0,,,,
194192,674074,2025 World Triathlon Championship Series Yokohama,2025-05-17,Yokohama,Men,104983,Max Stapley,11.0,4.0,12.0,19,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,1.0,22.0,11.0,,,,
194192,674074,2025 World Triathlon Championship Series Yokohama,2025-05-17,Yokohama,Men,105480,Miguel Hidalgo,3.0,16.0,2.0,17,4.0,2.0,1.0,1.0,0.0,,,,,,,,,,,1.0,22.0,1.0,,,,
194192,674074,2025 World Triathlon Championship Series Yokohama,2025-05-17,Yokohama,Men,110784,Aoba Yasumatsu,28.0,36.0,26.0,161,11.0,2.0,2.0,1.0,-1.0,,,,,,,,,,,2.0,16.0,3.0,,,,
194192,674074,2025 World Triathlon Championship Series Yokohama,2025-05-17,Yokohama,Men,122645,Kyotaro Yoshikawa,36.0,14.0,15.0,20,3.0,4.0,4.0,1.0,-3.0,,,,,,,,,,,1.0,22.0,14.0,,,,
194192,674074,2025 World Triathlon Championship Series Yokohama,2025-05-17,Yokohama,Men,123392,Morgan Pearson,25.0,32.0,25.0,160,10.0,4.0,2.0,1.0,-1.0,,,,,,,,,,,2.0,16.0,2.0,,,,
194192,674074,2025 World Triathlon Championship Series Yokohama,2025-05-17,Yokohama,Men,123461,Ian Pennekamp,31.0,38.0,27.0,162,13.0,5.0,1.0,1.0,0.0,,,,,,,,,,,2.0,16.0,4.0,,,,
194192,674074,2025 World Triathlon Championship Series Yokohama,2025-05-17,Yokohama,Men,125064,Henry Graf,,,,0,,,,,,,,,,,,,,,,,,,,,,
194192,674074,2025 World Triathlon Championship Series Yokohama,2025-05-17,Yokohama,Men,127536,Sebastian Wernersen,14.0,21.0,12.0,19,5.0,4.0,4.0,1.0,-3.0,,,,,,,,,,,1.0,22.0,11.0,,,,
194192,674074,2025 World Triathlon Championship Series Yokohama,2025-05-17,Yokohama,Men,127901,Eric Diener,34.0,40.0,34.0,164,13.0,5.0,3.0,3.0,0.0,,,,,,,,,,,2.0,16.0,11.0,,,,
194192,674074,2025 World Triathlon Championship Series Yokohama,2025-05-17,Yokohama,Men,128063,Yanis Seguin,30.0,33.0,27.0,162,10.0,4.0,3.0,2.0,-1.0,,,,,,,,,,,2.0,16.0,4.0,,,,
194192,674074,2025 World Triathlon Championship Series Yokohama,2025-05-17,Yokohama,Men,132948,Andree Buc,19.0,24.0,21.0,21,7.0,3.0,1.0,2.0,1.0,,,,,,,,,,,1.0,22.0,20.0,,,,
194192,674074,2025 World Triathlon Championship Series Yokohama,2025-05-17,Yokohama,Men,163850,Takuto Oshima,41.0,16.0,38.0,166,4.0,2.0,2.0,2.0,0.0,,,,,,,,,,,2.0,16.0,15.0,,,,
194192,674074,2025 World Triathlon Championship Series Yokohama,2025-05-17,Yokohama,Men,163852,Kazushi Jozuka,39.0,37.0,27.0,162,12.0,2.0,2.0,1.0,-1.0,,,,,,,,,,,2.0,16.0,4.0,,,,
194192,674074,2025 World Triathlon Championship Series Yokohama,2025-05-17,Yokohama,Men,164894,John Reed,21.0,25.0,24.0,159,7.0,3.0,3.0,3.0,0.0,,,,,,,,,,,2.0,16.0,1.0,,,,
194192,674074,2025 World Triathlon Championship Series Yokohama,2025-05-17,Yokohama,Men,167968,Hugo Milner,20.0,28.0,38.0,166,8.0,2.0,2.0,2.0,0.0,,,,,,,,,,,2.0,16.0,15.0,,,,
194192,674075,2025 World Triathlon Championship Series Yokohama,2025-05-17,Yokohama,Women,17285,Yuko Takahashi,19.0,14.0,2.0,1,4.0,16.0,7.0,1.0,-6.0,3.0,23.0,13.0,1.0,-12.0,2.0,6.0,4.0,1.0,-3.0,0.0,30.0,2.0,189.0,7.0,186.0,3.0
194192,674075,2025 World Triathlon Championship Series Yokohama,2025-05-17,Yokohama,Women,30383,Miriam Casillas García,17.0,29.0,13.0,5,6.0,2.0,1.0,1.0,0.0,4.0,8.0,3.0,2.0,-1.0,4.0,9.0,3.0,2.0,-1.0,0.0,30.0,13.0,186.0,1.0,186.0,0.0
194192,674075,2025 World Triathlon Championship Series Yokohama,2025-05-17,Yokohama,Women,31827,Anna Godoy Contreras,12.0,17.0,17.0,6,4.0,16.0,9.0,9.0,0.0,3.0,23.0,9.0,11.0,2.0,1.0,9.0,5.0,6.0,1.0,0.0,30.0,17.0,196.0,25.0,186.0,10.0
194192,674075,2025 World Triathlon Championship Series Yokohama,2025-05-17,Yokohama,Women,39683,Alice Betto,20.0,10.0,20.0,7,4.0,16.0,4.0,10.0,6.0,3.0,23.0,14.0,13.0,-1.0,1.0,9.0,7.0,8.0,1.0,0.0,30.0,20.0,189.0,7.0,186.0,3.0
194192,674075,2025 World Triathlon Championship Series Yokohama,2025-05-17,Yokohama,Women,40887,Gwen Jorgensen,4.0,20.0,24.0,9,4.0,16.0,12.0,11.0,-1.0,3.0,23.0,2.0,16.0,14.0,5.0,3.0,1.0,2.0,1.0,0.0,30.0,24.0,200.0,35.0,186.0,14.0
194192,674075,2025 World Triathlon Championship Series Yokohama,2025-05-17,Yokohama,Women,41158,Leonie Periault,30.0,26.0,35.0,177,5.0,4.0,2.0,3.0,1.0,3.0,23.0,19.0,21.0,2.0,4.0,9.0,6.0,8.0,2.0,4.0,1.0,1.0,201.0,37.0,186.0,15.0
194192,674075,2025 World Triathlon Championship Series Yokohama,2025-05-17,Yokohama,Women,56557,Jeanne Lehair,1.0,2.0,1.0,0,0.0,2.0,2.0,1.0,-1.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,30.0,1.0,194.0,23.0,186.0,8.0
194192,674075,2025 World Triathlon Championship Series Yokohama,2025-05-17,Yokohama,Women,63163,Cassandre Beaugrand,,,,0,,,,,,,,,,,,,,,,,,,198.0,29.0,186.0,12.0
194192,674075,2025 World Triathlon Championship Series Yokohama,2025-05-17,Yokohama,Women,69055,Emy Legault,22.0,20.0,24.0,9,4.0,16.0,13.0,11.0,-2.0,2.0,3.0,2.0,2.0,0.0,0.0,4.0,3.0,4.0,1.0,0.0,30.0,24.0,188.0,4.0,186.0,2.0
194192,674075,2025 World Triathlon Championship Series Yokohama,2025-05-17,Yokohama,Women,70413,Laura Lindemann,26.0,25.0,20.0,7,5.0,4.0,1.0,1.0,0.0,3.0,23.0,17.0,13.0,-4.0,2.0,6.0,5.0,5.0,0.0,0.0,30.0,20.0,191.0,13.0,186.0,5.0
194192,674075,2025 World Triathlon Championship Series Yokohama,2025-05-17,Yokohama,Women,71161,Sian Rainsley,13.0,5.0,13.0,5,2.0,4.0,3.0,3.0,0.0,3.0,23.0,10.0,8.0,-2.0,1.0,9.0,6.0,4.0,-2.0,0.0,30.0,13.0,192.0,14.0,186.0,6.0
194192,674075,2025 World Triathlon Championship Series Yokohama,2025-05-17,Yokohama,Women,79065,Lisa Tertsch,3.0,3.0,4.0,2,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,4.0,2.0,3.0,1.0,0.0,30.0,4.0,198.0,29.0,186.0,12.0
194192,674075,2025 World Triathlon Championship Series Yokohama,2025-05-17,Yokohama,Women,80082,Erica Hawley,28.0,31.0,24.0,9,7.0,2.0,1.0,2.0,1.0,3.0,23.0,18.0,16.0,-2.0,4.0,9.0,4.0,5.0,1.0,0.0,30.0,24.0,195.0,24.0,186.0,9.0
194192,674075,2025 World Triathlon Championship Series Yokohama,2025-05-17,Yokohama,Women,80813,Rosa Maria Tapia Vidal,7.0,4.0,8.0,3,2.0,4.0,1.0,1.0,0.0,2.0,3.0,1.0,1.0,0.0,1.0,9.0,3.0,1.0,-2.0,0.0,30.0,8.0,197.0,26.0,186.0,11.0
194192,674075,2025 World Triathlon Championship Series Yokohama,2025-05-17,Yokohama,Women,81334,Taylor Spivey,9.0,6.0,8.0,3,2.0,4.0,4.0,1.0,-3.0,3.0,23.0,6.0,5.0,-1.0,1.0,9.0,4.0,1.0,-3.0,0.0,30.0,8.0,192.0,14.0,186.0,6.0
194192,674075,2025 World Triathlon Championship Series Yokohama,2025-05-17,Yokohama,Women,82885,Therese Feuersinger,23.0,1.0,2.0,1,0.0,2.0,1.0,2.0,1.0,0.0,2.0,2.0,1.0,-1.0,0.0,4.0,4.0,2.0,-2.0,0.0,30.0,2.0,197.0,26.0,186.0,11.0
194192,674075,2025 World Triathlon Championship Series Yokohama,2025-05-17,Yokohama,Women,83323,Maria Carolina Velasquez Soto,16.0,23.0,10.0,4,4.0,16.0,16.0,4.0,-12.0,3.0,23.0,11.0,6.0,-5.0,4.0,9.0,2.0,1.0,-1.0,0.0,30.0,10.0,192.0,14.0,186.0,6.0
194192,674075,2025 World Triathlon Championship Series Yokohama,2025-05-17,Yokohama,Women,95441,Miyu Sakai,32.0,14.0,24.0,9,4.0,16.0,8.0,11.0,3.0,3.0,23.0,20.0,16.0,-4.0,2.0,6.0,6.0,6.0,0.0,0.0,30.0,24.0,188.0,4.0,186.0,2.0
194192,674075,2025 World Triathlon Championship Series Yokohama,2025-05-17,Yokohama,Women,96759,Valentina Riasova,27.0,38.0,32.0,172,11.0,1.0,1.0,1.0,0.0,4.0,8.0,5.0,8.0,3.0,7.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,199.0,32.0,186.0,13.0
194192,674075,2025 World Triathlon Championship Series Yokohama,2025-05-17,Yokohama,Women,103832,Ellie Hoitink,34.0,40.0,38.0,289,13.0,1.0,1.0,1.0,0.0,6.0,3.0,1.0,1.0,0.0,9.0,2.0,1.0,1.0,0.0,6.0,3.0,1.0,205.0,40.0,186.0,19.0
194192,674075,2025 World Triathlon Championship Series Yokohama,2025-05-17,Yokohama,Women,106358,Roksana Slupek,14.0,23.0,10.0,4,4.0,16.0,15.0,4.0,-11.0,4.0,8.0,1.0,1.0,0.0,5.0,3.0,2.0,1.0,-1.0,0.0,30.0,10.0,192.0,14.0,186.0,6.0
194192,674075,2025 World Triathlon Championship Series Yokohama,2025-05-17,Yokohama,Women,106416,Leana Bissig,31.0,37.0,32.0,172,10.0,1.0,1.0,1.0,0.0,5.0,1.0,1.0,1.0,0.0,7.0,2.0,2.0,1.0,-1.0,2.0,2.0,1.0,199.0,32.0,186.0,13.0
194192,674075,2025 World Triathlon Championship Series Yokohama,2025-05-17,Yokohama,Women,106503,Annika Koch,5.0,14.0,4.0,2,4.0,16.0,6.0,2.0,-4.0,3.0,23.0,3.0,2.0,-1.0,2.0,6.0,1.0,2.0,1.0,0.0,30.0,4.0,190.0,11.0,186.0,4.0
194192,674075,2025 World Triathlon Championship Series Yokohama,2025-05-17,Yokohama,Women,106581,Bianca Seregni,37.0,7.0,36.0,259,3.0,2.0,2.0,2.0,0.0,3.0,23.0,22.0,22.0,0.0,4.0,9.0,9.0,9.0,0.0,5.0,2.0,1.0,208.0,41.0,186.0,22.0
194192,674075,2025 World Triathlon Championship Series Yokohama,2025-05-17,Yokohama,Women,109512,Yoshiko Sato,,,,0,,,,,,,,,,,,,,,,,,,204.0,39.0,186.0,18.0
194192,674075,2025 World Triathlon Championship Series Yokohama,2025-05-17,Yokohama,Women,112738,Maria Tomé,10.0,19.0,13.0,5,4.0,16.0,11.0,7.0,-4.0,3.0,23.0,7.0,8.0,1.0,2.0,6.0,2.0,4.0,2.0,0.0,30.0,13.0,193.0,21.0,186.0,7.0
194192,674075,2025 World Triathlon Championship Series Yokohama,2025-05-17,Yokohama,Women,113106,Jolien Vermeylen,18.0,10.0,31.0,14,4.0,16.0,3.0,15.0,12.0,3.0,23.0,12.0,19.0,7.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,198.0,29.0,186.0,12.0
194192,674075,2025 World Triathlon Championship Series Yokohama,2025-05-17,Yokohama,Women,115034,Sarika Nakayama,29.0,32.0,23.0,8,7.0,2.0,2.0,1.0,-1.0,4.0,8.0,6.0,4.0,-2.0,4.0,9.0,5.0,4.0,-1.0,0.0,30.0,23.0,192.0,14.0,186.0,6.0
194192,674075,2025 World Triathlon Championship Series Yokohama,2025-05-17,Yokohama,Women,117135,Selina Klamt,35.0,13.0,34.0,174,4.0,16.0,5.0,16.0,11.0,3.0,23.0,21.0,20.0,-1.0,5.0,3.0,3.0,3.0,0.0,3.0,1.0,1.0,197.0,26.0,186.0,11.0
194192,674075,2025 World Triathlon Championship Series Yokohama,2025-05-17,Yokohama,Women,117212,Beth Potter,2.0,7.0,17.0,6,3.0,2.0,1.0,1.0,0.0,3.0,23.0,1.0,11.0,10.0,1.0,9.0,1.0,6.0,5.0,0.0,30.0,17.0,193.0,21.0,186.0,7.0
194192,674075,2025 World Triathlon Championship Series Yokohama,2025-05-17,Yokohama,Women,124359,Mercedes Romero Orozco,39.0,26.0,36.0,259,5.0,4.0,3.0,4.0,1.0,3.0,23.0,23.0,22.0,-1.0,6.0,2.0,2.0,2.0,0.0,5.0,2.0,1.0,202.0,38.0,186.0,16.0
194192,674075,2025 World Triathlon Championship Series Yokohama,2025-05-17,Yokohama,Women,125061,Djenyfer Arnold,15.0,33.0,17.0,6,8.0,1.0,1.0,1.0,0.0,4.0,8.0,2.0,3.0,1.0,4.0,9.0,1.0,3.0,2.0,0.0,30.0,17.0,188.0,4.0,186.0,2.0
194192,674075,2025 World Triathlon Championship Series Yokohama,2025-05-17,Yokohama,Women,125268,Sophia Howell,21.0,9.0,4.0,2,4.0,16.0,1.0,2.0,1.0,3.0,23.0,15.0,2.0,-13.0,3.0,3.0,3.0,1.0,-2.0,0.0,30.0,4.0,192.0,14.0,186.0,6.0
194192,674075,2025 World Triathlon Championship Series Yokohama,2025-05-17,Yokohama,Women,125627,Tanja Neubert,11.0,35.0,4.0,2,9.0,3.0,2.0,1.0,-1.0,3.0,23.0,8.0,2.0,-6.0,2.0,6.0,3.0,2.0,-1.0,0.0,30.0,4.0,187.0,3.0,186.0,1.0
194192,674075,2025 World Triathlon Championship Series Yokohama,2025-05-17,Yokohama,Women,132753,Diana Isakova,6.0,10.0,10.0,4,4.0,16.0,2.0,4.0,2.0,3.0,23.0,4.0,6.0,2.0,1.0,9.0,2.0,3.0,1.0,0.0,30.0,10.0,192.0,14.0,186.0,6.0
194192,674075,2025 World Triathlon Championship Series Yokohama,2025-05-17,Yokohama,Women,132848,Gina Sereno,24.0,29.0,24.0,9,6.0,2.0,2.0,2.0,0.0,4.0,8.0,4.0,5.0,1.0,6.0,2.0,1.0,1.0,0.0,0.0,30.0,24.0,199.0,32.0,186.0,13.0
194192,674075,2025 World Triathlon Championship Series Yokohama,2025-05-17,Yokohama,Women,135877,Tilda Månsson,8.0,28.0,20.0,7,5.0,4.0,4.0,1.0,-3.0,3.0,23.0,5.0,13.0,8.0,3.0,3.0,1.0,2.0,1.0,0.0,30.0,20.0,189.0,7.0,186.0,3.0
194192,674075,2025 World Triathlon Championship Series Yokohama,2025-05-17,Yokohama,Women,139912,Mako Hiraizumi,40.0,39.0,39.0,290,12.0,2.0,1.0,1.0,0.0,6.0,3.0,2.0,2.0,0.0,8.0,1.0,1.0,1.0,0.0,6.0,3.0,2.0,200.0,35.0,186.0,14.0
194192,674075,2025 World Triathlon Championship Series Yokohama,2025-05-17,Yokohama,Women,158669,Manami Hayashi,25.0,17.0,13.0,5,4.0,16.0,10.0,7.0,-3.0,3.0,23.0,16.0,8.0,-8.0,1.0,9.0,8.0,4.0,-4.0,0.0,30.0,13.0,189.0,7.0,186.0,3.0
194192,674075,2025 World Triathlon Championship Series Yokohama,2025-05-17,Yokohama,Women,163834,Himeka Sato,36.0,34.0,24.0,9,9.0,3.0,1.0,2.0,1.0,4.0,8.0,8.0,5.0,-3.0,4.0,9.0,8.0,5.0,-3.0,0.0,30.0,24.0,186.0,1.0,186.0,0.0
194192,674075,2025 World Triathlon Championship Series Yokohama,2025-05-17,Yokohama,Women,168089,Rosa Elena Martinez Melchior,38.0,35.0,39.0,290,9.0,3.0,3.0,3.0,0.0,,,,,,,,,,,6.0,3.0,2.0,,,,
194192,674075,2025 World Triathlon Championship Series Yokohama,2025-05-17,Yokohama,Women,189862,Kanae Takenaka,33.0,20.0,24.0,9,4.0,16.0,14.0,11.0,-3.0,4.0,8.0,7.0,5.0,-2.0,4.0,9.0,7.0,5.0,-2.0,0.0,30.0,24.0,190.0,11.0,186.0,4.0
194971,675539,2025 World Triathlon Championship Series Alghero,2025-05-31,Alghero,Men,30249,Pierre Le Corre,,,,0,,,,,,,,,,,,,,,,,,,,,,
194971,675539,2025 World Triathlon Championship Series Alghero,2025-05-31,Alghero,Men,31824,David Castro Fajardo,,,,0,,,,,,,,,,,,,,,,,,,,,,
194971,675539,2025 World Triathlon Championship Series Alghero,2025-05-31,Alghero,Men,33705,Nicola Azzano,27.0,9.0,21.0,108,2.0,8.0,8.0,5.0,-3.0,,,,,,,,,,,1.0,25.0,13.0,,,,
194971,675539,2025 World Triathlon Championship Series Alghero,2025-05-31,Alghero,Men,49390,Dorian Coninx,,,,0,,,,,,,,,,,,,,,,,,,,,,
194971,675539,2025 World Triathlon Championship Series Alghero,2025-05-31,Alghero,Men,49411,Tyler Mislawchuk,16.0,17.0,16.0,107,3.0,13.0,8.0,8.0,0.0,,,,,,,,,,,1.0,25.0,8.0,,,,
194971,675539,2025 World Triathlon Championship Series Alghero,2025-05-31,Alghero,Men,54985,Tayler Reid,32.0,3.0,12.0,106,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,1.0,25.0,4.0,,,,
194971,675539,2025 World Triathlon Championship Series Alghero,2025-05-31,Alghero,Men,55495,Luke Willian,4.0,10.0,8.0,2,3.0,13.0,2.0,3.0,1.0,,,,,,,,,,,0.0,9.0,9.0,,,,
194971,675539,2025 World Triathlon Championship Series Alghero,2025-05-31,Alghero,Men,56550,Adrien Briffod,,,,0,,,,,,,,,,,,,,,,,,,,,,
194971,675539,2025 World Triathlon Championship Series Alghero,2025-05-31,Alghero,Men,58566,Emil Holm,,,,0,7.0,4.0,4.0,2.0,-2.0,,,,,,,,,,,1.0,25.0,13.0,,,,
194971,675539,2025 World Triathlon Championship Series Alghero,2025-05-31,Alghero,Men,61357,Valentin Wernz,20.0,23.0,21.0,108,4.0,4.0,4.0,1.0,-3.0,,,,,,,,,,,1.0,25.0,13.0,,,,
194971,675539,2025 World Triathlon Championship Series Alghero,2025-05-31,Alghero,Men,63162,Léo Bergere,3.0,10.0,1.0,0,3.0,13.0,1.0,1.0,0.0,,,,,,,,,,,0.0,9.0,1.0,,,,
194971,675539,2025 World Triathlon Championship Series Alghero,2025-05-31,Alghero,Men,63428,Antonio Serrat Seoane,,,,0,,,,,,,,,,,,,,,,,,,,,,
194971,675539,2025 World Triathlon Championship Series Alghero,2025-05-31,Alghero,Men,63429,Roberto Sanchez Mantecon,7.0,28.0,27.0,109,7.0,4.0,2.0,4.0,2.0,,,,,,,,,,,1.0,25.0,20.0,,,,
194971,675539,2025 World Triathlon Championship Series Alghero,2025-05-31,Alghero,Men,63651,Tom Richard,21.0,21.0,27.0,109,4.0,4.0,1.0,3.0,2.0,,,,,,,,,,,1.0,25.0,20.0,,,,
194971,675539,2025 World Triathlon Championship Series Alghero,2025-05-31,Alghero,Men,67535,Jonas Schomburg,29.0,6.0,31.0,110,2.0,8.0,4.0,6.0,2.0,,,,,,,,,,,1.0,25.0,24.0,,,,
194971,675539,2025 World Triathlon Championship Series Alghero,2025-05-31,Alghero,Men,74423,Jack Willis,,,,0,,,,,,,,,,,,,,,,,,,,,,
194971,675539,2025 World Triathlon Championship Series Alghero,2025-05-31,Alghero,Men,76425,Seth Rider,14.0,7.0,6.0,1,2.0,8.0,7.0,2.0,-5.0,,,,,,,,,,,0.0,9.0,6.0,,,,
194971,675539,2025 World Triathlon Championship Series Alghero,2025-05-31,Alghero,Men,79706,Charles Paquet,5.0,10.0,1.0,0,3.0,13.0,3.0,1.0,-2.0,,,,,,,,,,,0.0,9.0,1.0,,,,
194971,675539,2025 World Triathlon Championship Series Alghero,2025-05-31,Alghero,Men,80663,Darr Smith,30.0,15.0,16.0,107,3.0,13.0,6.0,8.0,2.0,,,,,,,,,,,1.0,25.0,8.0,,,,
194971,675539,2025 World Triathlon Championship Series Alghero,2025-05-31,Alghero,Men,80795,Matthew Hauser,2.0,1.0,1.0,0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,228.0,23.0,216.0,12.0
194971,675539,2025 World Triathlon Championship Series Alghero,2025-05-31,Alghero,Men,86042,Vasco Vilaca,31.0,21.0,21.0,108,4.0,4.0,2.0,1.0,-1.0,,,,,,,,,,,1.0,25.0,13.0,,,,
194971,675539,2025 World Triathlon Championship Series Alghero,2025-05-31,Alghero,Men,90031,Ren Sato,19.0,32.0,27.0,109,9.0,1.0,1.0,1.0,0.0,,,,,,,,,,,1.0,25.0,20.0,,,,
194971,675539,2025 World Triathlon Championship Series Alghero,2025-05-31,Alghero,Men,92397,Brandon Copeland,17.0,10.0,9.0,105,3.0,13.0,4.0,4.0,0.0,,,,,,,,,,,1.0,25.0,1.0,,,,
194971,675539,2025 World Triathlon Championship Series Alghero,2025-05-31,Alghero,Men,92430,Callum McClusky,15.0,27.0,16.0,107,7.0,4.0,1.0,1.0,0.0,,,,,,,,,,,1.0,25.0,8.0,,,,
194971,675539,2025 World Triathlon Championship Series Alghero,2025-05-31,Alghero,Men,93364,Arnaud Mengal,24.0,30.0,31.0,110,8.0,2.0,1.0,2.0,1.0,,,,,,,,,,,1.0,25.0,24.0,,,,
194971,675539,2025 World Triathlon Championship Series Alghero,2025-05-31,Alghero,Men,94446,Csongor Lehmann,10.0,7.0,9.0,105,2.0,8.0,6.0,4.0,-2.0,,,,,,,,,,,1.0,25.0,1.0,,,,
194971,675539,2025 World Triathlon Championship Series Alghero,2025-05-31,Alghero,Men,94517,Maxime Fluri,,,,0,,,,,,,,,,,,,,,,,,,,,,
194971,675539,2025 World Triathlon Championship Series Alghero,2025-05-31,Alghero,Men,94563,Tjebbe Kaindl,18.0,25.0,12.0,106,6.0,2.0,1.0,1.0,0.0,,,,,,,,,,,1.0,25.0,4.0,,,,
194971,675539,2025 World Triathlon Championship Series Alghero,2025-05-31,Alghero,Men,96667,Chase McQueen,11.0,4.0,1.0,0,1.0,2.0,2.0,1.0,-1.0,,,,,,,,,,,0.0,9.0,1.0,,,,
194971,675539,2025 World Triathlon Championship Series Alghero,2025-05-31,Alghero,Men,98121,Ricardo Batista,12.0,19.0,16.0,107,3.0,13.0,12.0,8.0,-4.0,,,,,,,,,,,1.0,25.0,8.0,,,,
194971,675539,2025 World Triathlon Championship Series Alghero,2025-05-31,Alghero,Men,98130,Miguel Tiago Silva,9.0,2.0,6.0,1,0.0,2.0,2.0,2.0,0.0,,,,,,,,,,,0.0,9.0,6.0,,,,
194971,675539,2025 World Triathlon Championship Series Alghero,2025-05-31,Alghero,Men,103634,Saxon Morgan,26.0,19.0,21.0,108,3.0,13.0,13.0,11.0,-2.0,,,,,,,,,,,1.0,25.0,13.0,,,,
194971,675539,2025 World Triathlon Championship Series Alghero,2025-05-31,Alghero,Men,104983,Max Stapley,,,,0,2.0,8.0,2.0,2.0,0.0,,,,,,,,,,,0.0,9.0,6.0,,,,
194971,675539,2025 World Triathlon Championship Series Alghero,2025-05-31,Alghero,Men,105480,Miguel Hidalgo,1.0,5.0,1.0,0,2.0,8.0,3.0,1.0,-2.0,,,,,,,,,,,0.0,9.0,1.0,,,,
194971,675539,2025 World Triathlon Championship Series Alghero,2025-05-31,Alghero,Men,115245,Filip Michalek,23.0,31.0,21.0,108,8.0,2.0,2.0,1.0,-1.0,,,,,,,,,,,1.0,25.0,13.0,,,,
194971,675539,2025 World Triathlon Championship Series Alghero,2025-05-31,Alghero,Men,116270,Gergely Kiss,25.0,14.0,12.0,106,3.0,13.0,5.0,6.0,1.0,,,,,,,,,,,1.0,25.0,4.0,,,,
194971,675539,2025 World Triathlon Championship Series Alghero,2025-05-31,Alghero,Men,123538,James Corbett,28.0,17.0,9.0,105,3.0,13.0,9.0,4.0,-5.0,,,,,,,,,,,1.0,25.0,1.0,,,,
194971,675539,2025 World Triathlon Championship Series Alghero,2025-05-31,Alghero,Men,127536,Sebastian Wernersen,,,,0,,,,,,,,,,,,,,,,,,,,,,
194971,675539,2025 World Triathlon Championship Series Alghero,2025-05-31,Alghero,Men,127901,Eric Diener,22.0,29.0,21.0,108,7.0,4.0,3.0,2.0,-1.0,,,,,,,,,,,1.0,25.0,13.0,,,,
194971,675539,2025 World Triathlon Championship Series Alghero,2025-05-31,Alghero,Men,128063,Yanis Seguin,,,,0,,,,,,,,,,,,,,,,,,,,,,
194971,675539,2025 World Triathlon Championship Series Alghero,2025-05-31,Alghero,Men,132889,David Cantero Del Campo,6.0,26.0,16.0,107,6.0,2.0,2.0,2.0,0.0,,,,,,,,,,,1.0,25.0,8.0,,,,
194971,675539,2025 World Triathlon Championship Series Alghero,2025-05-31,Alghero,Men,164894,John Reed,13.0,16.0,12.0,106,3.0,13.0,7.0,6.0,-1.0,,,,,,,,,,,1.0,25.0,4.0,,,,
194971,675539,2025 World Triathlon Championship Series Alghero,2025-05-31,Alghero,Men,167968,Hugo Milner,8.0,23.0,27.0,109,4.0,4.0,3.0,3.0,0.0,,,,,,,,,,,1.0,25.0,20.0,,,,
194971,675540,2025 World Triathlon Championship Series Alghero,2025-05-31,Alghero,Women,17285,Yuko Takahashi,24.0,14.0,14.0,149,3.0,15.0,7.0,6.0,-1.0,5.0,6.0,6.0,2.0,-4.0,5.0,4.0,4.0,2.0,-2.0,1.0,21.0,8.0,224.0,15.0,216.0,8.0
194971,675540,2025 World Triathlon Championship Series Alghero,2025-05-31,Alghero,Women,30383,Miriam Casillas García,26.0,32.0,28.0,280,10.0,2.0,2.0,1.0,-1.0,13.0,3.0,1.0,1.0,0.0,9.0,3.0,1.0,2.0,1.0,3.0,4.0,1.0,223.0,12.0,216.0,7.0
194971,675540,2025 World Triathlon Championship Series Alghero,2025-05-31,Alghero,Women,31827,Anna Godoy Contreras,16.0,24.0,14.0,149,5.0,1.0,1.0,1.0,0.0,7.0,5.0,3.0,3.0,0.0,7.0,9.0,4.0,5.0,1.0,1.0,21.0,8.0,228.0,23.0,216.0,12.0
194971,675540,2025 World Triathlon Championship Series Alghero,2025-05-31,Alghero,Women,39683,Alice Betto,21.0,10.0,18.0,150,3.0,15.0,2.0,8.0,6.0,6.0,4.0,1.0,2.0,1.0,6.0,6.0,5.0,4.0,-1.0,1.0,21.0,12.0,226.0,19.0,216.0,10.0
